"filename", "language", "JavaScript", "JSON", "Ignore", "YAML", "Markdown", "JSON with Comments", "TypeScript JSX", "TypeScript", "Less", "HTML", "CSV", "XML", "Shell Script", "CSS", "Docker", "comment", "blank", "total"
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-basic\src\services\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-basic\src\templates\Query.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 346
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-basic\src\templates\Simple.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-basic\src\templates\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-basic\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\.fatherrc.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\.umirc.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 30, 0, 50
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 33
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\LEGAL.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\README.md", "Markdown", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 112
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\package.json", "JSON", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components-ui\ActionList\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components-ui\ActionList\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components-ui\CollapseCard\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 1, 22
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components-ui\CollapseCard\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components-ui\ContainerHeader\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components-ui\ContainerHeader\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components-ui\Navbar\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components-ui\Navbar\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components-ui\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components\DataManage\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components\DataManage\DataImport\Import.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 87
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components\DataManage\DataImport\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 159
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components\DataManage\DataSchema\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components\DataManage\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components\DataManage\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components\DataManage\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\components\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\index.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\pages\GI_EXPORT_FILES.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 681, 0, 0, 0, 0, 0, 0, 0, 3, 6, 690
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\pages\constants\GI_EXPORT_FILES.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 1469, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1470
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\pages\document.ejs", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 1, 2, 51
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\pages\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 73
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\pages\update.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 3, 5, 41
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\pages\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 5, 1, 30
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\services\CypherQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 1, 5, 59
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\services\GraphService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 93, 2, 118
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\services\Initializer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 14, 5, 81
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\services\NeighborsQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 4, 56
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\services\ServerComponent\Connect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 106
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\services\ServerComponent\LoadGraph.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 214
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\services\ServerComponent\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\services\ServerComponent\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\services\ServerComponent\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 4, 108
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\src\services\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-galaxybase\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\.fatherrc.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\.umirc.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 25, 3, 58
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 33
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\LEGAL.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\README.md", "Markdown", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\package.json", "JSON", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ExecAlgorithmPanel\AlgorithmResultPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ExecAlgorithmPanel\Component.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 157
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ExecAlgorithmPanel\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ExecAlgorithmPanel\info.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ExecAlgorithmPanel\registerMeta.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 5, 150
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ServerComponent\Connect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 104
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ServerComponent\LoadGraph.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 210
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ServerComponent\index.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ServerComponent\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ServerComponent\services.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\ServerComponent\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\components\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\index.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\services\ElementProperties.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\services\ExecAlgorithm.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\services\GremlinQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\services\Initializer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 51
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\services\NeighborsQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\src\services\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-graphscope\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\.fatherrc.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\.umirc.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 25, 3, 58
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 33
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\LEGAL.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\README.md", "Markdown", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\package.json", "JSON", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\src\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\src\services\ElementProperties.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\src\services\Engine.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 29
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\src\services\GremlinQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\src\services\HugeGraphService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 21, 5, 72
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\src\services\Initializer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 1, 5, 53
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\src\services\NeighborsQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\src\services\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 26
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\src\services\util.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 14, 7, 80
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-hugegraph\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\.fatherrc.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\.umirc.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 25, 3, 58
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\README.md", "Markdown", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 33
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\package.json", "JSON", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\src\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\src\services\Engine.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 31
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\src\services\EngineService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 7, 58
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\src\services\GremlinQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\src\services\Initializer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 5, 50
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\src\services\NeighborsQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\src\services\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-janusgraph\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\.fatherrc.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\.umirc.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 25, 3, 58
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 34
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\LEGAL.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\README.md", "Markdown", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\package.json", "JSON", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\src\index.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\src\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\src\services\CypherQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\src\services\Driver.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 29, 27, 340
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\src\services\Engine.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 33
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\src\services\Initializer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\src\services\NeighborsQuery.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\src\services\Neo4jService.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 4, 7, 85
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\src\services\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-neo4j\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-scene\.fatherrc.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-scene\.umirc.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 1, 4, 44
"c:\Users\nico\Desktop\G6VP\G6VP\packages\gi-assets-scene\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 50
